/*Owner & Copyrights: Vance King Saxbe. A.*/INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,HINDOILEXP,28-Jun-2012,95,PE,0,0,0,2.5,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,100,PE,0,0,0,0.05,0.05,0,0,4000,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,105,PE,0,0,0,10,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,110,PE,0,0,0,0.95,0.2,0,0,4000,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,115,PE,0.9,0.9,0.25,0.3,0.3,3,6.92,4000,2000,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,120,PE,3,3,0.5,0.6,0.6,7,16.97,16000,8000,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,125,PE,0,0,0,25.45,2.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,130,PE,0,0,0,27.8,4.4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,140,PE,0,0,0,35.15,10.5,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,150,PE,0,0,0,43.05,18.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,160,PE,0,0,0,51.35,28.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,170,PE,0,0,0,60.05,38.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,180,PE,0,0,0,68.95,48.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,190,PE,0,0,0,78.05,58.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,28-Jun-2012,200,PE,0,0,0,87.3,68.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,50,CE,0,0,0,70.3,82,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,60,CE,0,0,0,60.7,72.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,70,CE,0,0,0,51.5,62.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,75,CE,0,0,0,27.15,57.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,80,CE,0,0,0,42.8,52.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,85,CE,0,0,0,19.35,47.5,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,90,CE,0,0,0,35,42.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,95,CE,0,0,0,13.05,38.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,100,CE,0,0,0,28.1,33.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,105,CE,0,0,0,8.4,29.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,110,CE,0,0,0,22.25,25.5,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,115,CE,0,0,0,5.2,21.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,120,CE,0,0,0,17.4,18.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,125,CE,0,0,0,3.1,15.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,130,CE,0,0,0,13.45,12.95,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,140,CE,0,0,0,10.3,8.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,150,CE,0,0,0,7.85,5.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,160,CE,0,0,0,5.95,3.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,170,CE,0,0,0,4.5,2.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,180,CE,0,0,0,3.4,1.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,190,CE,0,0,0,2.55,0.8,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,200,CE,0,0,0,1.9,0.5,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,50,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,60,PE,0,0,0,0.25,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,70,PE,0,0,0,0.75,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,75,PE,0,0,0,1.2,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,80,PE,0,0,0,1.9,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,85,PE,0,0,0,3.25,0.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,90,PE,0,0,0,3.8,0.4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,95,PE,0,0,0,6.8,0.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,100,PE,0,0,0,6.7,1.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,105,PE,0,0,0,11.95,2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,110,PE,0,0,0,10.6,3,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,115,PE,0,0,0,18.6,4.3,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,120,PE,0,0,0,15.5,5.95,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,125,PE,0,0,0,26.35,7.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,130,PE,0,0,0,21.35,10.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,140,PE,0,0,0,27.95,15.95,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,150,PE,0,0,0,35.25,22.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,160,PE,0,0,0,43.15,30.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,170,PE,0,0,0,51.45,39.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,180,PE,0,0,0,60.1,48.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,190,PE,0,0,0,69,57.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,26-Jul-2012,200,PE,0,0,0,78.15,67.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,50,CE,0,0,0,52.85,82.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,60,CE,0,0,0,43.2,72.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,70,CE,0,0,0,33.95,63,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,75,CE,0,0,0,26.55,58.3,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,80,CE,0,0,0,25.55,53.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,85,CE,0,0,0,19.05,49.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,90,CE,0,0,0,18.4,44.8,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,95,CE,0,0,0,13.05,40.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,100,CE,0,0,0,12.7,36.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,105,CE,0,0,0,8.6,33,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,110,CE,0,0,0,8.45,29.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,115,CE,0,0,0,5.45,26.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,120,CE,0,0,0,5.45,23.4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,125,CE,0,0,0,3.4,20.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,130,CE,0,0,0,3.45,18.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,140,CE,0,0,0,2.1,14.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,150,CE,0,0,0,1.3,10.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,160,CE,0,0,0,2,8.05,0,0,2000,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,170,CE,0,0,0,0.45,6.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,180,CE,0,0,0,0.3,4.5,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,190,CE,0,0,0,0.15,3.3,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,200,CE,0,0,0,0.1,2.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,50,PE,0,0,0,0.05,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,60,PE,0,0,0,0.15,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,70,PE,0,0,0,0.7,0.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,75,PE,0,0,0,1.55,0.4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,80,PE,0,0,0,2.05,0.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,85,PE,0,0,0,3.85,1.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,90,PE,0,0,0,4.6,1.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,95,PE,0,0,0,7.6,2.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,100,PE,0,0,0,8.7,3.4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,105,PE,0,0,0,12.9,4.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,110,PE,0,0,0,14.2,6.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,115,PE,0,0,0,19.55,7.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,120,PE,0,0,0,20.95,9.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,125,PE,0,0,0,27.25,11.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,130,PE,0,0,0,28.7,14.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,140,PE,0,0,0,37.15,20,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,150,PE,0,0,0,46.05,26.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,160,PE,0,0,0,55.3,33.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,170,PE,0,0,0,64.75,41.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,180,PE,0,0,0,74.35,49.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,190,PE,0,0,0,84,58.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDOILEXP,30-Aug-2012,200,PE,0,0,0,93.7,67.3,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,160,CE,0,0,0,127.45,176.4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,180,CE,0,0,0,108,156.45,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,200,CE,0,0,0,88.75,136.5,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,220,CE,0,0,0,70.1,116.5,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,240,CE,0,0,0,52.75,96.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,260,CE,0,0,0,37.6,76.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,280,CE,0,0,0,43,56.65,0,0,6000,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,300,CE,31.2,36.5,31.2,35,35,11,36.83,45000,-5000,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,320,CE,8.9,24.75,8.9,16.9,16.9,174,583.69,73000,-35000,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,340,CE,2.85,9.85,2.85,4.85,4.85,498,1723.21,112000,-20000,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,360,CE,1,2.75,0.75,1.2,1.2,108,390.55,73000,29000,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,380,CE,0.6,0.6,0.5,0.55,0.55,18,68.49,18000,18000,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,400,CE,0,0,0,0.85,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,420,CE,0,0,0,0.05,0,0,0,1000,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,160,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,180,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,200,PE,0,0,0,0.25,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,220,PE,0,0,0,1.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,240,PE,0,0,0,3.15,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,260,PE,0,0,0,7.45,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,280,PE,0.1,0.1,0.1,0.1,0.1,2,5.6,18000,-1000,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,300,PE,0.05,0.4,0.05,0.35,0.35,16,48.04,50000,4000,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,320,PE,4,4,1.4,1.7,1.7,138,444.41,72000,44000,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,340,PE,11,11,5.8,9.65,9.65,27,93.89,15000,14000,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,360,PE,0,0,0,69,24.6,0,0,3000,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,380,PE,0,0,0,89,43.4,0,0,2000,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,400,PE,0,0,0,108,63.2,0,0,5000,0,21-JUN-2012,
OPTSTK,HINDPETRO,28-Jun-2012,420,PE,0,0,0,125.85,83.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,160,CE,0,0,0,138,177.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,180,CE,0,0,0,118.6,157.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,200,CE,0,0,0,99.55,137.95,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,220,CE,0,0,0,81.3,118.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,240,CE,0,0,0,64.45,98.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,260,CE,0,0,0,49.45,78.8,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,280,CE,0,0,0,36.75,60,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,300,CE,41.2,46.3,41.2,46.3,46.3,5,17.21,4000,3000,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,320,CE,22.95,27.55,21.6,26.3,26.3,21,72.38,22000,8000,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,340,CE,12.3,17.65,12.3,15.1,15.1,14,49.52,11000,5000,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,360,CE,6.75,10.55,5.25,9.95,9.95,46,168.7,36000,36000,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,380,CE,4,5.25,4,5.25,5.25,3,11.54,3000,3000,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,400,CE,2.15,2.15,2.15,2.15,2.15,1,4.02,1000,1000,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,420,CE,0,0,0,2.25,1.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,160,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,180,PE,0,0,0,0.2,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,200,PE,0,0,0,0.7,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,220,PE,0,0,0,1.95,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,240,PE,0,0,0,4.6,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,260,PE,0,0,0,9.15,0.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,280,PE,0,0,0,16,1.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,300,PE,0,0,0,25.25,4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,320,PE,0,0,0,8.75,9.35,0,0,1000,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,340,PE,0,0,0,50.5,18.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,360,PE,0,0,0,65.85,30.4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,380,PE,0,0,0,82.45,45.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,400,PE,0,0,0,99.95,62.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,26-Jul-2012,420,PE,0,0,0,118.2,81.2,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,160,CE,0,0,0,134.3,179,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,180,CE,0,0,0,114.8,159.4,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,200,CE,0,0,0,95.3,139.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,220,CE,0,0,0,75.95,120.25,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,240,CE,0,0,0,57.15,101.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,260,CE,0,0,0,40,82.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,280,CE,0,0,0,25.6,65.3,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,300,CE,0,0,0,14.9,49.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,320,CE,0,0,0,7.9,36.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,340,CE,0,0,0,3.85,26.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,360,CE,0,0,0,1.7,17.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,380,CE,0,0,0,0.7,11.9,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,400,CE,0,0,0,0.3,7.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,420,CE,0,0,0,0.1,4.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,160,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,180,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,200,PE,0,0,0,0.05,0.05,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,220,PE,0,0,0,0.2,0.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,240,PE,0,0,0,0.95,0.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,260,PE,0,0,0,3.25,1.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,280,PE,0,0,0,8.4,4.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,300,PE,0,0,0,17.25,8.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,320,PE,0,0,0,29.75,14.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,340,PE,0,0,0,45.2,23.85,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,360,PE,0,0,0,62.6,35.3,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,380,PE,0,0,0,81.1,48.95,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,400,PE,0,0,0,100.2,64.35,0,0,0,0,21-JUN-2012,
OPTSTK,HINDPETRO,30-Aug-2012,420,PE,0,0,0,119.55,81.15,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,220,CE,0,0,0,194.45,240.55,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,240,CE,0,0,0,175,220.6,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,260,CE,0,0,0,155.55,200.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,280,CE,0,0,0,136.1,180.65,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,300,CE,0,0,0,116.7,160.7,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,320,CE,0,0,0,97.45,140.75,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,340,CE,0,0,0,85,120.8,0,0,1000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,360,CE,0,0,0,61,100.8,0,0,19000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,380,CE,75,79.9,75,79.9,79.9,4,18.3,12000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,400,CE,0,0,0,50,60.9,0,0,61000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,420,CE,36.25,38.3,36.25,36.5,36.5,8,36.53,331000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,440,CE,14.15,22.75,14.15,21.35,21.35,66,302.27,353000,-11000,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,460,CE,2.65,6.9,2.55,5.85,5.85,597,2773.27,338000,-80000,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,480,CE,0.3,0.7,0.25,0.55,0.55,68,326.69,164000,-5000,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,500,CE,0,0,0,2.3,0.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,520,CE,0,0,0,1.15,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,540,CE,0,0,0,0.55,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,560,CE,0,0,0,0.3,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,220,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,240,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,260,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,280,PE,0,0,0,0.05,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,300,PE,0,0,0,0.1,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,320,PE,0,0,0,0.3,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,340,PE,0,0,0,1,0,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,360,PE,0,0,0,0.05,0,0,0,4000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,380,PE,0.2,0.2,0.05,0.1,0.1,23,87.43,59000,1000,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,400,PE,0.2,0.2,0.1,0.15,0.15,78,312.14,606000,1000,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,420,PE,0.35,0.35,0.2,0.25,0.25,61,256.34,484000,-24000,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,440,PE,1.5,1.5,0.65,0.75,0.75,309,1362.57,690000,106000,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,460,PE,8.8,9,4.2,4.6,4.6,207,964.6,199000,105000,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,480,PE,0,0,0,34.15,20.3,0,0,1000,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,500,PE,0,0,0,80.15,39.1,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,520,PE,0,0,0,98.5,58.95,0,0,0,0,21-JUN-2012,
OPTSTK,HINDUNILVR,28-Jun-2012,540,PE,0,0,0,117.35,78.9,0,0,0,0,21-JUN-2012,
