INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,GRASIM,30-Aug-2012,3300,CE,0,0,0,1.7,9.4,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,1750,PE,0,0,0,2.3,0,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,1800,PE,0,0,0,3.85,0,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,1850,PE,0,0,0,6.2,0,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,1900,PE,0,0,0,9.55,0,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,1950,PE,0,0,0,14.15,0,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2000,PE,0,0,0,20.4,0,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2050,PE,0,0,0,28.55,0,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2100,PE,0,0,0,38.8,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2150,PE,0,0,0,51.55,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2200,PE,0,0,0,66.7,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2250,PE,0,0,0,84.75,0.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2300,PE,0,0,0,105.65,0.5,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2350,PE,0,0,0,129.3,1,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2400,PE,0,0,0,155.8,1.9,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2450,PE,0,0,0,185,3.4,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2500,PE,0,0,0,14.85,5.9,0,0,250,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2550,PE,7,7,7,7,7,1,3.19,0,-125,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2600,PE,0,0,0,14,15.25,0,0,500,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2650,PE,0,0,0,23.75,23.05,0,0,1375,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2700,PE,15.8,15.8,15.8,15.8,15.8,1,3.39,125,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2750,PE,54,54,24,24.25,24.25,11,38.32,1375,1125,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2800,PE,67.4,69.3,38.75,38.95,38.95,8,28.48,875,875,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2850,PE,78.15,79.05,58.9,61.2,61.2,18,65.57,2250,2250,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2900,PE,0,0,0,538.5,109.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,2950,PE,0,0,0,584.1,137.6,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,3000,PE,0,0,0,630.4,169.3,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,3050,PE,0,0,0,677.2,204.3,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,3100,PE,0,0,0,724.45,242.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,3150,PE,0,0,0,772,282.7,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,3200,PE,0,0,0,819.9,325.2,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,3250,PE,0,0,0,867.95,369.5,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,30-Aug-2012,3300,PE,0,0,0,916.2,415.15,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,1750,CE,0,0,0,865.7,1145.8,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,1800,CE,0,0,0,817.6,1096.5,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,1850,CE,0,0,0,769.8,1047.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,1900,CE,0,0,0,722.45,998,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,1950,CE,0,0,0,675.75,948.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2000,CE,0,0,0,629.75,899.55,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2050,CE,0,0,0,584.65,850.4,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2100,CE,0,0,0,540.65,801.4,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2150,CE,0,0,0,497.95,752.5,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2200,CE,0,0,0,456.65,703.9,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2250,CE,0,0,0,417,655.6,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2300,CE,0,0,0,379.1,607.85,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2350,CE,0,0,0,343.2,560.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2400,CE,0,0,0,309.1,514.55,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2450,CE,0,0,0,277.25,469.45,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2500,CE,0,0,0,247.55,425.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2550,CE,0,0,0,220.05,383.65,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2600,CE,0,0,0,194.7,343.4,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2650,CE,0,0,0,171.55,305.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2700,CE,0,0,0,150.5,269.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2750,CE,0,0,0,131.45,236,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2800,CE,0,0,0,114.35,205.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2850,CE,111.25,111.25,111.25,111.25,111.25,2,7.4,250,250,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2900,CE,0,0,0,85.45,151.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2950,CE,0,0,0,73.6,129,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3000,CE,0,0,0,63.05,108.85,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3050,CE,0,0,0,53.75,91.15,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3100,CE,0,0,0,45.7,75.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3150,CE,0,0,0,38.7,62.6,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3200,CE,0,0,0,32.7,51.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3250,CE,0,0,0,27.5,41.7,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3300,CE,0,0,0,23.1,33.7,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,1750,PE,0,0,0,1.15,0,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,1800,PE,0,0,0,1.85,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,1850,PE,0,0,0,2.9,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,1900,PE,0,0,0,4.4,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,1950,PE,0,0,0,6.5,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2000,PE,0,0,0,9.35,0.15,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2050,PE,0,0,0,13.15,0.3,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2100,PE,0,0,0,17.95,0.5,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2150,PE,0,0,0,24.1,0.9,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2200,PE,0,0,0,31.65,1.55,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2250,PE,0,0,0,40.8,2.55,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2300,PE,0,0,0,51.75,4.05,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2350,PE,0,0,0,64.65,6.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2400,PE,0,0,0,79.4,9.3,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2450,PE,0,0,0,96.4,13.5,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2500,PE,0,0,0,115.55,19.05,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2550,PE,0,0,0,136.9,26.2,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2600,PE,0,0,0,160.4,35.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2650,PE,0,0,0,186.05,46.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2700,PE,0,0,0,213.85,59.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2750,PE,0,0,0,243.65,75.65,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2800,PE,0,0,0,275.35,94.15,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2850,PE,0,0,0,308.9,115.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2900,PE,0,0,0,344.15,139.2,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,2950,PE,0,0,0,381.15,165.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3000,PE,0,0,0,419.45,194.85,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3050,PE,0,0,0,458.95,226.45,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3100,PE,0,0,0,499.75,260.3,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3150,PE,0,0,0,541.6,296.45,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3200,PE,0,0,0,584.4,334.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3250,PE,0,0,0,628.05,374.1,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,27-Sep-2012,3300,PE,0,0,0,672.45,415.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,1750,CE,0,0,0,934.8,1158,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,1800,CE,0,0,0,885.95,1109.1,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,1850,CE,0,0,0,837.15,1060.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,1900,CE,0,0,0,788.4,1011.45,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,1950,CE,0,0,0,739.75,962.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2000,CE,0,0,0,691.2,914.15,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2050,CE,0,0,0,642.95,865.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2100,CE,0,0,0,595.05,817.6,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2150,CE,0,0,0,547.7,769.8,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2200,CE,0,0,0,501.15,722.45,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2250,CE,0,0,0,455.55,675.7,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2300,CE,0,0,0,411.25,629.65,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2350,CE,0,0,0,368.5,584.55,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2400,CE,0,0,0,327.65,540.55,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2450,CE,0,0,0,288.95,497.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2500,CE,0,0,0,252.75,456.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2550,CE,0,0,0,219,416.6,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2600,CE,0,0,0,188.15,378.6,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2650,CE,0,0,0,160.2,342.5,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2700,CE,0,0,0,135.15,308.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2750,CE,0,0,0,113,276.2,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2800,CE,0,0,0,93.6,246.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2850,CE,0,0,0,76.85,218.7,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2900,CE,0,0,0,62.55,193.2,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2950,CE,0,0,0,50.6,169.85,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3000,CE,0,0,0,40.4,148.65,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3050,CE,0,0,0,32.05,129.5,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3100,CE,0,0,0,25.2,112.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3150,CE,0,0,0,19.65,97,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3200,CE,0,0,0,15.2,83.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3250,CE,0,0,0,11.7,71.5,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3300,CE,0,0,0,8.9,60.9,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,1750,PE,0,0,0,0.05,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,1800,PE,0,0,0,0.05,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,1850,PE,0,0,0,0.1,0.15,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,1900,PE,0,0,0,0.2,0.3,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,1950,PE,0,0,0,0.4,0.5,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2000,PE,0,0,0,0.75,0.85,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2050,PE,0,0,0,1.35,1.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2100,PE,0,0,0,2.35,2.1,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2150,PE,0,0,0,3.85,3.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2200,PE,0,0,0,6.15,4.8,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2250,PE,0,0,0,9.45,7,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2300,PE,0,0,0,14,9.9,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2350,PE,0,0,0,20.1,13.7,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2400,PE,0,0,0,28.15,18.6,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2450,PE,0,0,0,38.3,24.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2500,PE,0,0,0,50.95,32.3,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2550,PE,0,0,0,66.05,41.45,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2600,PE,0,0,0,84.1,52.35,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2650,PE,0,0,0,105,65.2,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2700,PE,0,0,0,128.8,79.85,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2750,PE,0,0,0,155.5,96.75,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2800,PE,0,0,0,185,115.8,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2850,PE,0,0,0,217.1,137.05,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2900,PE,0,0,0,251.65,160.5,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,2950,PE,0,0,0,288.55,186.1,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3000,PE,0,0,0,327.25,213.8,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3050,PE,0,0,0,367.75,243.6,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3100,PE,0,0,0,409.75,275.3,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3150,PE,0,0,0,453.1,308.9,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3200,PE,0,0,0,497.5,344.2,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3250,PE,0,0,0,542.85,381.25,0,0,0,0,31-JUL-2012,
OPTSTK,GRASIM,25-Oct-2012,3300,PE,0,0,0,588.95,419.6,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,35,CE,0,0,0,29.1,35.85,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,40,CE,0,0,0,24.25,30.9,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,45,CE,0,0,0,19.35,25.95,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,50,CE,0,0,0,14.6,21,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,55,CE,0,0,0,10.15,16.05,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,60,CE,0,0,0,6.4,11.15,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,65,CE,0,0,0,5.5,6.65,0,0,16000,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,70,CE,3.5,3.9,3.5,3.9,3.9,2,5.89,20000,4000,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,75,CE,0,0,0,0.85,1.25,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,80,CE,0,0,0,0.5,0.35,0,0,4000,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,85,CE,0,0,0,0.15,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,90,CE,0,0,0,0.05,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,95,CE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,100,CE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,105,CE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,110,CE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,115,CE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,35,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,40,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,45,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,50,PE,0,0,0,0.15,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,55,PE,0,0,0,0.55,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,60,PE,0,0,0,1.7,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,65,PE,0,0,0,2.25,0.6,0,0,8000,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,70,PE,1.55,1.55,1.5,1.5,1.5,2,5.72,8000,8000,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,75,PE,0,0,0,10.8,5.1,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,80,PE,0,0,0,15.2,9.2,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,85,PE,0,0,0,19.85,13.9,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,90,PE,0,0,0,24.65,18.8,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,95,PE,0,0,0,29.5,23.75,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,100,PE,0,0,0,34.35,28.7,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,105,PE,0,0,0,39.25,33.65,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,110,PE,0,0,0,44.1,38.6,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,30-Aug-2012,115,PE,0,0,0,49,43.6,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,35,CE,0,0,0,32.65,36.15,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,40,CE,0,0,0,27.75,31.2,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,45,CE,0,0,0,22.95,26.3,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,50,CE,0,0,0,18.3,21.35,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,55,CE,0,0,0,14.05,16.5,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,60,CE,0,0,0,10.3,11.85,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,65,CE,0,0,0,7.2,7.7,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,70,CE,0,0,0,4.85,4.5,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,75,CE,0,0,0,3.15,2.35,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,80,CE,0,0,0,1.95,1.1,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,85,CE,0,0,0,1.2,0.45,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,90,CE,0,0,0,0.7,0.2,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,95,CE,0,0,0,0.4,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,100,CE,0,0,0,0.25,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,105,CE,0,0,0,0.15,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,110,CE,0,0,0,0.1,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,115,CE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,35,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,40,PE,0,0,0,0.05,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,45,PE,0,0,0,0.1,0,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,50,PE,0,0,0,0.35,0.05,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,55,PE,0,0,0,0.95,0.1,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,60,PE,0,0,0,2.1,0.35,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,65,PE,0,0,0,3.9,1.2,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,70,PE,0,0,0,6.4,2.9,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,75,PE,0,0,0,9.6,5.65,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,80,PE,0,0,0,13.3,9.35,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,85,PE,0,0,0,17.4,13.65,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,90,PE,0,0,0,21.8,18.3,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,95,PE,0,0,0,26.4,23.1,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,100,PE,0,0,0,31.1,28,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,105,PE,0,0,0,35.9,32.9,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,110,PE,0,0,0,40.75,37.8,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,27-Sep-2012,115,PE,0,0,0,45.6,42.75,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,25-Oct-2012,35,CE,0,0,0,34.1,36.35,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,25-Oct-2012,40,CE,0,0,0,29.25,31.5,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,25-Oct-2012,45,CE,0,0,0,24.35,26.6,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,25-Oct-2012,50,CE,0,0,0,19.5,21.75,0,0,0,0,31-JUL-2012,
OPTSTK,GSPL,25-Oct-2012,55,CE,0,0,0,14.8,17,0,0,0,0,31-JUL-2012,
